Type,Count,Avg_Total_Lat,Avg_Issue_Lat,Not_Taken,Mispredicted,Saturated,Location,Line Number,Line,Function,Assembly
IND,25,6.24,5.24,0,0,0,/home/ubuntu/rocksdb/util/random.h,157,"  uint64_t Next() { return generator_(); }",_ZN7rocksdb19FillBenchmarkThread7FillOneEv,bl #0xa7a0
IND,13,11.85,10.85,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1005,"        if (allow_partial_splice_fix) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,cbz w20  #0x5e757c
IND,3,50.00,49.00,3,0,0,(null),0,(null),(null),(null)
IND,2,72.00,71.00,1,0,0,(null),0,(null),(null),(null)
IND,24,5.88,4.88,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,306,"      callback_args->found = true;",_ZN7rocksdb19ReadBenchmarkThread8callbackEPvPKc,b #0x80c0
IND,26,5.23,4.23,9,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1072,"      if (UNLIKELY(i == 0 && splice->next_[i] != nullptr &&",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,cbz w20  #0x5e76f8
IND,25,5.44,4.44,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,244,"    char* p = EncodeVarint32(buf, internal_key_size);",_ZN7rocksdb19FillBenchmarkThread7FillOneEv,bl #0x4760
IND,1,136.00,135.00,1,0,0,???,0,???,_ZN4node9inspector12_GLOBAL__N_19WsHandler6OnDataEPSt6vectorIcSaIcEE,sub x1  x1  x0
IND,7,18.86,17.86,7,0,0,src/hotline/bmiss_map.c,23,(null),bmiss_map_compare,b.hi #0x2cf8c0
IND,21,6.10,5.10,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1087,"      x->NoBarrier_SetNext(i, splice->next_[i]);",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,b #0x5e75f8
IND,2,63.50,62.50,2,0,0,(null),0,(null),(null),(null)
IND,8,15.88,14.88,7,0,0,src/hotline/fname_map.c,221,(null),va_to_file_offset,b.hi #0x2d351c
IND,16,7.94,6.94,16,0,0,/home/ubuntu/rocksdb/util/comparator.cc,160,"    return -a.compare(b);",_ZThn32_NK7rocksdb12_GLOBAL__N_122BytewiseComparatorImpl7CompareERKNS_5SliceES4_,b.lo #0x7166a0
IND,24,5.21,4.21,0,0,0,/home/ubuntu/rocksdb/util/coding.h,111,"      return p + 1;",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,b #0x5e74ac
IND,23,5.17,4.17,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1021,"    RecomputeSpliceLevels(key_decoded, splice, recompute_height);",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,bl #0x247720
IND,1,116.00,115.00,1,0,0,(null),0,(null),(null),(null)
IND,3,38.00,37.00,1,1,0,(null),0,(null),(null),(null)
IND,6,18.67,17.67,6,0,0,(null),0,(null),(null),(null)
IND,20,5.55,4.55,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,306,"      callback_args->found = true;",_ZN7rocksdb19ReadBenchmarkThread8callbackEPvPKc,b #0x80c0
IND,1,110.00,109.00,1,0,0,???,0,???,_ZN4edgeL20fill_in_intermediateEPNS_19intermediate_symbolEPKNS_6symbolENS_29intermediate_symbol_options_eE.constprop.0,bl #0x12f81e0
IND,3,36.33,35.33,0,0,0,???,0,???,???,???
IND,20,5.40,4.40,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,281,"      FillOne();",_ZNSt6thread11_State_implINS_8_InvokerISt5tupleIJN7rocksdb29ConcurrentFillBenchmarkThreadEEEEEE6_M_runEv,bl #0xa820
IND,3,35.33,34.33,0,0,0,(null),0,(null),(null),(null)
IND,2,53.00,52.00,0,0,0,(null),0,(null),(null),(null)
IND,20,5.10,4.10,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,302,"    if ((callback_args->comparator)",_ZN7rocksdb19ReadBenchmarkThread8callbackEPvPKc,b #0x80ec
IND,16,6.12,5.12,0,0,0,(null),0,(null),(null),(null)
IND,6,16.33,15.33,5,1,0,src/hotline/lat_map.c,29,(null),lat_map_compare,b.hi #0x26da54
IND,16,5.88,4.88,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,840,"  return Insert<false>(key, seq_splice_, false);",_ZN7rocksdb12_GLOBAL__N_111SkipListRep6InsertEPv,b #0x257460
IND,18,5.22,4.22,0,0,0,/usr/aarch64-linux-gnu/include/bits/string_fortified.h,29,"  return __builtin___memcpy_chk (__dest, __src, __len,",_ZN7rocksdb19FillBenchmarkThread7FillOneEv,bl #0x4730
IND,17,5.47,4.47,0,0,0,/home/ubuntu/rocksdb/memtable/memtablerep_bench.cc,302,"    if ((callback_args->comparator)",_ZN7rocksdb19ReadBenchmarkThread8callbackEPvPKc,b #0x80ec
IND,16,5.69,4.69,16,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,505,"  while (height < kMaxHeight_ && height < kMaxPossibleHeight &&",_ZN7rocksdb12_GLOBAL__N_111SkipListRep8AllocateEmPPc,b.eq #0x5e4ba8
IND,1,89.00,88.00,0,0,0,(null),0,(null),(null),(null)
IND,17,5.24,4.24,0,0,0,/home/ubuntu/rocksdb/util/random.h,59,"      seed_ -= M;",_ZN7rocksdb12_GLOBAL__N_111SkipListRep8AllocateEmPPc,b #0x5e4b1c
IND,1,88.00,87.00,1,0,0,(null),0,(null),(null),(null)
IND,3,28.67,27.67,2,0,0,src/hotline/hotline.c,356,(null),process_software_buffer_up_to_ts,b.hi #0x26d0d4
IND,8,10.62,9.62,0,0,0,src/hotline/btree.c,191,(null),btree_search,blr x3
IND,17,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1021,"    RecomputeSpliceLevels(key_decoded, splice, recompute_height);",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,b #0x5e75d4
IND,5,16.00,15.00,5,0,0,(null),0,(null),(null),(null)
IND,3,25.67,24.67,2,0,0,(null),0,(null),(null),(null)
IND,3,25.67,24.67,2,0,0,(null),0,(null),(null),(null)
IND,14,5.36,4.36,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,501,"  auto rnd = Random::GetTLSInstance();",_ZN7rocksdb12_GLOBAL__N_111SkipListRep8AllocateEmPPc,bl #0x24ea20
IND,12,6.17,5.17,12,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,505,"  while (height < kMaxHeight_ && height < kMaxPossibleHeight &&",_ZN7rocksdb12_GLOBAL__N_111SkipListRep8AllocateEmPPc,b.eq #0x5e4b98
IND,4,18.25,17.25,1,0,0,src/hotline/bmiss_map.c,30,(null),bmiss_map_compare,b.lo #0x2cf8bc
IND,6,12.17,11.17,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,1005,"        if (allow_partial_splice_fix) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,cbz w20  #0x5e757c
IND,2,36.00,35.00,0,0,0,(null),0,(null),(null),(null)
IND,3,23.67,22.67,3,0,0,(null),0,(null),(null),(null)
IND,5,14.20,13.20,5,0,0,src/hotline/btree.c,198,(null),btree_search,cbz w1  #0x2cfc8c
IND,12,5.92,4.92,12,0,0,/home/ubuntu/rocksdb/util/comparator.cc,160,"    return -a.compare(b);",_ZThn32_NK7rocksdb12_GLOBAL__N_122BytewiseComparatorImpl7CompareERKNS_5SliceES4_,b.lo #0x7166a0
IND,3,23.33,22.33,3,0,0,(null),0,(null),(null),(null)
IND,1,69.00,68.00,1,0,0,(null),0,(null),(null),(null)
IND,4,17.25,16.25,0,0,0,(null),0,(null),(null),(null)
IND,2,33.50,32.50,2,0,0,(null),0,(null),(null),(null)
IND,2,32.50,31.50,0,0,0,???,0,???,???,???
IND,1,65.00,64.00,0,0,0,???,0,???,_ZN2v88internal4wasm7fuzzing24GenerateRandomWasmModuleILNS2_27WasmModuleGenerationOptionsE0EEENS_4base6VectorIhEEPNS0_4ZoneENS6_IKhEE,stp x8  x9  [sp  #0xe0]
IND,2,32.00,31.00,2,0,0,(null),0,(null),(null),(null)
IND,3,21.00,20.00,1,0,0,(null),0,(null),(null),(null)
IND,1,63.00,62.00,1,0,0,(null),0,(null),(null),(null)
IND,3,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,7,9.00,8.00,0,0,0,src/hotline/btree.c,191,(null),btree_get,blr x3
IND,6,10.33,9.33,6,0,0,src/hotline/btree.c,202,(null),btree_get,cbz w0  #0x2d1558
IND,3,20.33,19.33,0,0,0,(null),0,(null),(null),(null)
IND,1,61.00,60.00,0,0,0,src/hotline/hotline.c,400,(null),process_aux_buffer,b.hs #0x26d170
IND,2,30.00,29.00,2,0,0,(null),0,(null),(null),(null)
IND,10,5.90,4.90,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,911,"  for (int i = recompute_level - 1; i >= 0; --i) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE21RecomputeSpliceLevelsERKNS_5SliceEPNS5_6SpliceEi,b #0x5e72bc
IND,1,57.00,56.00,0,0,0,(null),0,(null),(null),(null)
IND,3,19.00,18.00,3,0,0,(null),0,(null),(null),(null)
IND,3,19.00,18.00,0,0,0,src/hotline/btree.c,556,(null),btree_set0,cbz x2  #0x2d09c0
IND,9,6.33,5.33,9,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,505,"  while (height < kMaxHeight_ && height < kMaxPossibleHeight &&",_ZN7rocksdb12_GLOBAL__N_111SkipListRep8AllocateEmPPc,b.eq #0x5e4b98
IND,5,11.20,10.20,0,0,0,(null),0,(null),(null),(null)
IND,3,18.67,17.67,3,0,0,(null),0,(null),(null),(null)
IND,11,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,895,"    if (next == after || !KeyIsAfterNode(key, next)) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE21RecomputeSpliceLevelsERKNS_5SliceEPNS5_6SpliceEi,b #0x5e729c
IND,3,18.00,17.00,3,0,0,(null),0,(null),(null),(null)
IND,3,18.00,17.00,3,0,0,(null),0,(null),(null),(null)
IND,2,27.00,26.00,1,1,0,src/hotline/fname_map.c,162,(null),get_filename_cached_entry,b.eq #0x2d3290
IND,2,26.50,25.50,2,0,0,(null),0,(null),(null),(null)
IND,2,26.50,25.50,1,0,0,(null),0,(null),(null),(null)
IND,3,17.67,16.67,3,0,0,(null),0,(null),(null),(null)
IND,2,26.50,25.50,2,0,0,(null),0,(null),(null),(null)
IND,1,53.00,52.00,0,0,0,(null),0,(null),(null),(null)
IND,7,7.57,6.57,7,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,993,"        if (allow_partial_splice_fix) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE6InsertILb0EEEbPKcPNS5_6SpliceEb,cbnz w20  #0x5e7748
IND,1,52.00,51.00,0,0,0,(null),0,(null),(null),(null)
IND,3,17.33,16.33,0,0,0,(null),0,(null),(null),(null)
IND,5,10.40,9.40,3,0,0,src/hotline/btree.c,205,(null),btree_get,b.lt #0x2d1540
IND,2,25.50,24.50,0,0,0,(null),0,(null),(null),(null)
IND,1,51.00,50.00,1,0,0,(null),0,(null),(null),(null)
IND,2,25.50,24.50,2,0,0,src/hotline/hotline.c,248,(null),process_software_buffer_up_to_ts,b.ls #0x26cfac
IND,3,17.00,16.00,3,0,0,src/hotline/lat_map.c,24,(null),lat_map_compare,b.lo #0x26da54
IND,3,17.00,16.00,1,0,0,src/hotline/lat_map.c,31,(null),lat_map_compare,b.lo #0x26da54
IND,3,16.67,15.67,1,0,0,(null),0,(null),(null),(null)
IND,4,12.50,11.50,3,0,0,(null),0,(null),(null),(null)
IND,2,24.50,23.50,2,0,0,(null),0,(null),(null),(null)
IND,1,49.00,48.00,0,0,0,(null),0,(null),(null),(null)
IND,8,6.12,5.12,0,0,0,(null),0,(null),(null),(null)
IND,4,12.00,11.00,0,0,0,???,0,???,???,???
IND,4,12.00,11.00,3,0,0,src/hotline/bmiss_map.c,32,(null),bmiss_map_compare,b.hi #0x2cf8bc
IND,2,23.50,22.50,2,0,0,(null),0,(null),(null),(null)
IND,3,15.67,14.67,3,0,0,src/hotline/btree.c,198,(null),btree_get,cbz x25  #0x2d14fc
IND,2,23.00,22.00,2,0,0,(null),0,(null),(null),(null)
IND,1,46.00,45.00,1,0,0,(null),0,(null),(null),(null)
IND,1,46.00,45.00,0,0,0,(null),0,(null),(null),(null)
IND,2,23.00,22.00,2,0,0,library/alloc/src/raw_vec/mod.rs,467,(null),_ZN60_$LT$alloc..string..String$u20$as$u20$core..clone..Clone$GT$5clone17hdfc886ea4ed0be6dE,cbz x19  #0xb55968
IND,1,45.00,44.00,1,0,0,src/hotline/hotline.c,248,(null),process_software_buffer_up_to_ts,b.eq #0x26d0b4
IND,1,44.00,43.00,1,0,0,src/hotline/bmiss_map.c,25,(null),bmiss_map_compare,b.lo #0x2cf8bc
IND,1,43.00,42.00,0,0,0,(null),0,(null),(null),(null)
IND,2,21.50,20.50,2,0,0,???,0,???,_ZN2v88internal4wasm16LiftoffAssembler26emit_i8x16_relaxed_swizzleENS1_15LiftoffRegisterES3_S3_,strb w5  [sp  #0x20]
IND,4,10.50,9.50,0,0,0,(null),0,(null),(null),(null)
IND,2,21.00,20.00,2,0,0,(null),0,(null),(null),(null)
IND,2,21.00,20.00,1,0,0,(null),0,(null),(null),(null)
IND,5,8.40,7.40,0,0,0,(null),0,(null),(null),(null)
IND,2,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,1,42.00,41.00,0,0,0,(null),0,(null),(null),(null)
IND,2,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,1,42.00,41.00,0,0,0,(null),0,(null),(null),(null)
IND,1,42.00,41.00,1,0,0,???,0,???,_ZN12v8_inspector16V8DebuggerScriptD0Ev,lsl x1  x1  #1
IND,1,41.00,40.00,0,0,0,(null),0,(null),(null),(null)
IND,3,13.67,12.67,3,0,0,(null),0,(null),(null),(null)
IND,2,20.00,19.00,1,0,0,(null),0,(null),(null),(null)
IND,1,40.00,39.00,1,0,0,(null),0,(null),(null),(null)
IND,2,20.00,19.00,2,0,0,(null),0,(null),(null),(null)
IND,1,40.00,39.00,1,0,0,(null),0,(null),(null),(null)
IND,5,8.00,7.00,0,0,0,???,0,???,???,???
IND,2,19.50,18.50,2,0,0,(null),0,(null),(null),(null)
IND,6,6.50,5.50,5,0,0,src/hotline/btree.c,202,(null),btree_search,cbz w0  #0x2cfd04
IND,2,19.50,18.50,2,0,0,src/hotline/btree.c,551,(null),btree_set0,b.gt #0x2d0770
IND,3,12.67,11.67,3,0,0,(null),0,(null),(null),(null)
IND,1,38.00,37.00,1,0,0,(null),0,(null),(null),(null)
IND,2,18.50,17.50,2,0,0,(null),0,(null),(null),(null)
IND,2,18.50,17.50,1,0,0,(null),0,(null),(null),(null)
IND,1,37.00,36.00,1,0,0,(null),0,(null),(null),(null)
IND,2,18.50,17.50,2,0,0,(null),0,(null),(null),(null)
IND,1,37.00,36.00,1,0,0,(null),0,(null),(null),(null)
IND,3,12.33,11.33,0,0,0,src/hotline/btree.c,495,(null),btree_node_set,cbnz w1  #0x2d0434
IND,5,7.40,6.40,0,0,0,src/hotline/btree.c,198,(null),btree_get,b.lo #0x2d14c0
IND,1,37.00,36.00,0,0,0,???,0,???,???,???
IND,2,18.00,17.00,2,0,0,(null),0,(null),(null),(null)
IND,4,9.00,8.00,4,0,0,(null),0,(null),(null),(null)
IND,1,36.00,35.00,0,0,0,???,0,???,_Z14construct_nodeI22an_ifc_edg_token_cache29an_ifc_edg_token_cache_offsetEvP3OptIT_ET0_,bl #0xaeab28
IND,2,17.50,16.50,0,0,0,(null),0,(null),(null),(null)
IND,1,35.00,34.00,0,0,0,(null),0,(null),(null),(null)
IND,2,17.50,16.50,2,0,0,(null),0,(null),(null),(null)
IND,1,35.00,34.00,1,0,0,(null),0,(null),(null),(null)
IND,2,17.50,16.50,1,0,0,(null),0,(null),(null),(null)
IND,1,35.00,34.00,0,0,0,???,0,???,???,???
IND,2,17.00,16.00,2,0,0,(null),0,(null),(null),(null)
IND,3,11.33,10.33,0,0,0,/home/ubuntu/rocksdb/memory/arena.cc,164,"  if (tracker_ != nullptr) {",_ZN7rocksdb5Arena16AllocateNewBlockEm,cbz x0  #0x5dbec8
IND,1,33.00,32.00,1,0,0,(null),0,(null),(null),(null)
IND,2,16.50,15.50,2,0,0,(null),0,(null),(null),(null)
IND,2,16.50,15.50,2,0,0,(null),0,(null),(null),(null)
IND,1,33.00,32.00,1,0,0,(null),0,(null),(null),(null)
IND,1,33.00,32.00,1,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs,179,(null),_ZN91_$LT$core..slice..iter..Iter$LT$T$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h0af11cd34cd7fee9E,b.eq #0x15baf0
IND,6,5.50,4.50,0,0,0,src/hotline/lat_map.c,52,(null),lat_map_compare,ret 
IND,5,6.60,5.60,0,0,0,src/hotline/btree.c,605,(null),btree_get,b #0x2d1518
IND,2,16.00,15.00,1,1,0,(null),0,(null),(null),(null)
IND,2,16.00,15.00,2,0,0,(null),0,(null),(null),(null)
IND,2,16.00,15.00,0,0,0,(null),0,(null),(null),(null)
IND,1,31.00,30.00,1,0,0,(null),0,(null),(null),(null)
IND,1,31.00,30.00,1,0,0,(null),0,(null),(null),(null)
IND,1,31.00,30.00,1,0,0,(null),0,(null),(null),(null)
IND,1,31.00,30.00,1,0,0,(null),0,(null),(null),(null)
IND,1,31.00,30.00,1,0,0,src/hotline/hotline.c,326,(null),process_aux_buffer_record,b.ne #0x26cf3c
IND,1,31.00,30.00,1,0,0,src/hotline/bmiss_map.c,43,(null),bmiss_map_compare,b.lo #0x2cf8bc
IND,3,10.33,9.33,0,0,0,/home/ubuntu/rocksdb/memory/arena.cc,168,"}",_ZN7rocksdb5Arena16AllocateNewBlockEm,ret 
IND,2,15.00,14.00,2,0,0,(null),0,(null),(null),(null)
IND,1,30.00,29.00,1,0,0,(null),0,(null),(null),(null)
IND,1,30.00,29.00,1,0,0,(null),0,(null),(null),(null)
IND,5,6.00,5.00,0,0,0,???,0,???,_ZNSt8_Rb_treeIPKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_St9_IdentityIS7_EN4msvc12less_str_ptrIcEESaIS7_EE8_M_eraseEPSt13_Rb_tree_nodeIS7_E.isra.0,ldr x26  [x25  #0x18]
IND,1,30.00,29.00,0,0,0,???,0,???,???,???
IND,2,14.50,13.50,2,0,0,(null),0,(null),(null),(null)
IND,2,14.50,13.50,2,0,0,src/hotline/btree.c,453,(null),btree_search,cbnz x5  #0x2cfb60
IND,1,29.00,28.00,1,0,0,src/hotline/btree.c,540,(null),btree_set0,cbz x20  #0x2d08dc
IND,1,29.00,28.00,1,0,0,/home/ubuntu/rocksdb/memory/arena.cc,64,"  if (bytes > kBlockSize / 4) {",_ZN7rocksdb5Arena16AllocateFallbackEmb,b.hi #0x5dc158
IND,2,14.00,13.00,2,0,0,(null),0,(null),(null),(null)
IND,1,28.00,27.00,1,0,0,(null),0,(null),(null),(null)
IND,3,9.33,8.33,3,0,0,(null),0,(null),(null),(null)
IND,2,14.00,13.00,2,0,0,???,0,???,_ZN2v88internal4wasm32TurboshaftGraphBuildingInterface9BinOpImplENS1_10WasmOpcodeENS0_8compiler10turboshaft7OpIndexES6_,b #0x1a1b3d0
IND,4,6.75,5.75,0,0,0,(null),0,(null),(null),(null)
IND,1,27.00,26.00,0,0,0,(null),0,(null),(null),(null)
IND,2,13.50,12.50,0,0,0,(null),0,(null),(null),(null)
IND,1,27.00,26.00,1,0,0,(null),0,(null),(null),(null)
IND,4,6.75,5.75,0,0,0,(null),0,(null),(null),(null)
IND,1,27.00,26.00,1,0,0,src/hotline/hotline.c,212,(null),get_perf_event_timestamp,b.eq #0x26ce70
IND,3,9.00,8.00,0,0,0,src/hotline/btree.c,205,(null),btree_search,b.lt #0x2cfcf4
IND,1,27.00,26.00,1,0,0,/usr/include/c++/11/bits/deque.tcc,167,"	if (this->_M_impl._M_finish._M_cur",_ZN7rocksdb5Arena16AllocateNewBlockEm,b.eq #0x5dbee0
IND,2,13.50,12.50,2,0,0,/home/ubuntu/rocksdb/memory/arena.cc,64,"  if (bytes > kBlockSize / 4) {",_ZN7rocksdb5Arena16AllocateFallbackEmb,b.hi #0x5dc158
IND,1,26.00,25.00,0,0,0,(null),0,(null),(null),(null)
IND,1,26.00,25.00,1,0,0,???,0,???,???,???
IND,1,26.00,25.00,1,0,0,???,0,???,_ZN2v88internal4wasm7fuzzing12_GLOBAL__N_113WasmGeneratorILNS2_27WasmModuleGenerationOptionsE1EE14op_with_prefixILNS1_10WasmOpcodeE64909EJLNS1_9ValueKindE5ELS9_1EEEEvPNS3_9DataRangeE,bl #0x1a921f0
IND,1,25.00,24.00,0,0,0,(null),0,(null),(null),(null)
IND,1,25.00,24.00,0,0,0,(null),0,(null),(null),(null)
IND,1,25.00,24.00,1,0,0,(null),0,(null),(null),(null)
IND,3,8.33,7.33,0,0,0,(null),0,(null),(null),(null)
IND,2,12.50,11.50,2,0,0,(null),0,(null),(null),(null)
IND,2,12.50,11.50,2,0,0,(null),0,(null),(null),(null)
IND,4,6.25,5.25,4,0,0,(null),0,(null),(null),(null)
IND,1,25.00,24.00,0,0,0,src/hotline/hotline.c,326,(null),process_aux_buffer_record,ret 
IND,1,24.00,23.00,1,1,0,(null),0,(null),(null),(null)
IND,1,24.00,23.00,1,0,0,(null),0,(null),(null),(null)
IND,1,24.00,23.00,1,0,0,(null),0,(null),(null),(null)
IND,1,24.00,23.00,1,0,0,src/hotline/fname_map.c,162,(null),get_filename_cached_entry,cbz x0  #0x2d3290
IND,1,24.00,23.00,1,0,0,/usr/include/c++/11/bits/basic_string.h,239,"	if (!_M_is_local())",_Z41__static_initialization_and_destruction_0ii.constprop.0,b.eq #0x28b450
IND,2,12.00,11.00,0,0,0,???,0,???,_ZNSt6vectorISt10unique_ptrIN2v88internal12UpdatingItemESt14default_deleteIS3_EESaIS6_EE12emplace_backIJS0_INS2_12_GLOBAL__N_125RememberedSetUpdatingItemES4_ISB_EEEEERS6_DpOT_.isra.0,ldp x21  x22  [sp  #0x20]
IND,1,24.00,23.00,1,0,0,???,0,???,_ZN3ada14url_aggregator10parse_portESt17basic_string_viewIcSt11char_traitsIcEEb,mov x20  x2
IND,1,23.00,22.00,1,0,0,(null),0,(null),(null),(null)
IND,1,23.00,22.00,1,0,0,(null),0,(null),(null),(null)
IND,1,23.00,22.00,0,0,0,(null),0,(null),(null),(null)
IND,1,23.00,22.00,0,0,0,(null),0,(null),(null),(null)
IND,1,23.00,22.00,1,0,0,(null),0,(null),(null),(null)
IND,2,11.50,10.50,2,0,0,(null),0,(null),(null),(null)
IND,4,5.75,4.75,0,0,0,(null),0,(null),(null),(null)
IND,1,23.00,22.00,1,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/iter/adapters/enumerate.rs,82,(null),_ZN110_$LT$core..iter..adapters..enumerate..Enumerate$LT$I$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h6ae4d4bb8211729aE,tbnz w8  #0  #0x28b804
IND,1,23.00,22.00,1,0,0,/usr/include/c++/11/bits/deque.tcc,167,"	if (this->_M_impl._M_finish._M_cur",_ZN7rocksdb5Arena16AllocateNewBlockEm,b.eq #0x5dbee0
IND,1,22.00,21.00,0,0,0,(null),0,(null),(null),(null)
IND,2,11.00,10.00,0,0,0,(null),0,(null),(null),(null)
IND,1,22.00,21.00,0,0,0,(null),0,(null),(null),(null)
IND,1,22.00,21.00,0,1,0,src/hotline/hotline.c,317,(null),process_aux_buffer_record,b.eq #0x26cf28
IND,2,11.00,10.00,0,0,0,src/hotline/hotline.c,346,(null),process_software_buffer_up_to_ts,b.lo #0x26cfd4
IND,1,22.00,21.00,1,0,0,src/hotline/fname_map.c,162,(null),get_filename_cached_entry,b.eq #0x2d3290
IND,1,22.00,21.00,1,0,0,src/hotline/fname_map.c,218,(null),va_to_file_offset,cbz x0  #0x2d349c
IND,1,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,1,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,1,21.00,20.00,0,0,0,(null),0,(null),(null),(null)
IND,4,5.25,4.25,0,0,0,(null),0,(null),(null),(null)
IND,3,7.00,6.00,0,0,0,src/hotline/btree.c,198,(null),btree_get,b #0x2d14c0
IND,1,21.00,20.00,1,0,0,src/hotline/fname_map.c,234,(null),va_to_file_offset,b.ne #0x2d354c
IND,1,21.00,20.00,1,0,0,???,0,???,_ZN2v88internal4wasm16BuildWasmWrapperEPNS0_19AccountingAllocatorERNS0_8compiler10turboshaft5GraphEPKNS0_9SignatureINS1_9ValueTypeEEENS1_22WrapperCompilationInfoEPKNS1_10WasmModuleE,mov x19  x1
IND,2,10.00,9.00,2,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,0,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,0,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,1,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,1,0,0,(null),0,(null),(null),(null)
IND,2,10.00,9.00,2,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,1,0,0,(null),0,(null),(null),(null)
IND,1,20.00,19.00,1,0,0,(null),0,(null),(null),(null)
IND,4,5.00,4.00,0,0,0,src/hotline/bmiss_map.c,53,(null),bmiss_map_compare,ret 
IND,4,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memory/arena.cc,80,"    block_head = AllocateNewBlock(size);",_ZN7rocksdb5Arena16AllocateFallbackEmb,bl #0x244b70
IND,4,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memtable/inlineskiplist.h,895,"    if (next == after || !KeyIsAfterNode(key, next)) {",_ZN7rocksdb14InlineSkipListIRKNS_11MemTableRep13KeyComparatorEE21RecomputeSpliceLevelsERKNS_5SliceEPNS5_6SpliceEi,b #0x5e729c
IND,1,20.00,19.00,0,0,0,???,0,???,_ZN2v88internal40Builtin_TemporalDurationPrototypeSecondsEiPmPNS0_7IsolateE,add w0  w0  #1
IND,1,19.00,18.00,1,0,0,(null),0,(null),(null),(null)
IND,1,19.00,18.00,1,0,0,(null),0,(null),(null),(null)
IND,1,19.00,18.00,1,0,0,(null),0,(null),(null),(null)
IND,2,9.50,8.50,1,0,0,(null),0,(null),(null),(null)
IND,1,19.00,18.00,1,0,0,(null),0,(null),(null),(null)
IND,1,19.00,18.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ptr/mod.rs,524,(null),_ZN4core3ptr42drop_in_place$LT$alloc..string..String$GT$17h72b16ec5d3c6b70aE,ret 
